Username,Verified,Comment Text,Likes,Time,Replies,Translation,Offensive?
ta._.sinnn,FALSE,duitai to same bhai...change pailam na:)..rafsan rafsan e theke gelo:),1,2w,0,TRUE,FALSE
arjokmahan,FALSE,Wow,1,2w,0,FALSE,FALSE
once_m4hfuz,FALSE,Damn inspiration for a glow up 💪🏿,1,2w,0,FALSE,TRUE
90s_fari,FALSE,The transition no one expected but were blown away afterwards,2,2w,0,FALSE,FALSE
goblin._.11,FALSE,Bro still somehow managed to pull someone like sunehra,1,2w,0,FALSE,FALSE
imriazuddinbadsha,FALSE,😍❤️,1,2w,0,FALSE,FALSE
sriti_sara,FALSE,🙌 best glow up,1,2w,0,FALSE,FALSE
og_foysal_rahman,FALSE,I'm watching you from that 255lbs in 2017 to till now. And I'm proud to be a fan of your. Big W 🔥🙌,1,2w,0,FALSE,FALSE
slm_ikraa,FALSE,This is called glow up!! 🔥,1,2w,0,FALSE,FALSE
zakiaalam7542,FALSE,❤️,1,2w,0,FALSE,FALSE
_sam0999_,FALSE,"Bro, the helicopter pic was cool",1,2w,0,FALSE,FALSE
hassanmhbijoy,FALSE,"My whole family likes u bruh ❤️🫶, keep up grinding 🔥",1,2w,0,FALSE,FALSE
awwrinsilvi,FALSE,2nd clip justtttt bosssss🔥🔥🔥👏,1,2w,0,FALSE,FALSE
yaaaaa_habibiiii,FALSE,Ma sha Allah 🎀,1,2w,0,FALSE,FALSE
mahmudulhxn,FALSE,Agun boro bhai agun 🔥🔥,1,2w,0,FALSE,FALSE
tajdarzaviyar,FALSE,Broo now I have a crush on you 🌚💋🎀🌸✨,1,2w,0,FALSE,FALSE
raimwuhaha,FALSE,Abs reveal when?,2,2w,0,FALSE,FALSE
_copyright_kobi_,FALSE,Shei akta comeback chilo oi time er 🔥🔥,1,2w,0,TRUE,FALSE
your_swa,FALSE,You're the best rafsan 😭🙌🏼,1,2w,0,FALSE,FALSE
r_a_z_i_n_1_2_3,FALSE,Who tf eats rice 5 times a day?,2,2w,0,FALSE,FALSE
sop.mil.528,FALSE,But how?,1,2w,0,FALSE,FALSE
smrity_nawaz,FALSE,Please share your diet plan & everything what u did for lose weight,1,2w,0,FALSE,FALSE
urmila_akther_kumkum,FALSE,What motivated you bro 🙌 im trying so hard but it seems impossible 😭 im not changing i haven't reduced not even 1 kg,2,2w,0,FALSE,FALSE
aymton_,FALSE,"define ""glow up""",2,2w,0,FALSE,FALSE
_unique_mahmud_,FALSE,Bro his glow up...🔥,1,2w,0,FALSE,FALSE
othoifrr,FALSE,Crazy bhaiya,1,2w,0,FALSE,FALSE
_conchsheel,FALSE,How is this possible?,1,2w,0,FALSE,FALSE
ahnaftaha0,FALSE,Yo where's the change? Got more potential 🙌,1,2w,0,FALSE,FALSE
de4d_hymoe,FALSE,PURAI W BOI,2,2w,0,FALSE,FALSE
israfil.islam.5203577,FALSE,Bal erupore Sobai Nayok,1,2w,0,TRUE,FALSE
shanlogy,FALSE,Damn😍,0,2w,0,FALSE,TRUE
tanvirahmed.oli.1,FALSE,My favourite ❤️,0,2w,0,FALSE,FALSE
mdsajibkhanbd1,FALSE,His hunger made him food blogger/,0,2w,0,FALSE,FALSE
mdarafat26292024,FALSE,🤍🤍,0,2w,0,FALSE,FALSE
freaky.adi_,FALSE,Damnn😭😭~,0,2w,0,FALSE,TRUE
lord_screach,FALSE,So incredible 🔥.Mashaallah bro. Big fan❤️‍🩹,0,2w,0,FALSE,FALSE
umme_fatema_merry,FALSE,I wish I had this type of glow up 😢,0,2w,0,FALSE,FALSE
_n_a_b_b_i_i_e_,FALSE,Your transformation is incredibly beautiful....  more,0,2w,0,FALSE,FALSE
shishir_llj,FALSE,Bro that japanese guy is former Yakuza member🤯🤯🥶,0,2w,0,FALSE,FALSE
_jm_bushra,FALSE,Vai,0,2w,0,FALSE,FALSE
_jm_bushra,FALSE,Josss,0,2w,0,FALSE,FALSE
shajid.ah12,TRUE,Verified  Brooo motivated 😭,0,2w,0,FALSE,FALSE
_jm_bushra,FALSE,Apnaka dekhla bujah Jai koto kosto korcen,0,2w,0,TRUE,FALSE
sakkhoazim7,FALSE,😍,0,2w,0,FALSE,FALSE
shayan12s35,FALSE,,1,2w,0,FALSE,FALSE
x_.shihab._x,FALSE,Bokchod,0,2w,0,FALSE,FALSE
i_sazidhaque,FALSE,❤️❤️❤️,0,2w,0,FALSE,FALSE
_oyshika._17,FALSE,That's crazy bruhhh obsessed!!😭,0,2w,0,FALSE,FALSE
sky.king420,FALSE,Just hold on 🤍🙌,0,2w,0,FALSE,FALSE
blackwell_mridul,FALSE,amio korbo kamnay??,0,2w,0,TRUE,FALSE
julfiker_ahamed_kayes,FALSE,👏🔥,0,2w,0,FALSE,FALSE
___zayaan__10,FALSE,Our goat 🐐🐐🐐,0,2w,0,FALSE,FALSE
azxn_uhh,FALSE,Better than others who are spreading hate comments 💅🏼💅🏼,1,2w,0,FALSE,FALSE
zshafn,FALSE,"You deserve me as your follower, my bruh.",0,2w,0,FALSE,FALSE
sinthia_28,FALSE,great inspo dear,0,2w,0,FALSE,FALSE
shirsha___paul,FALSE,Still You look like a honuman,0,2w,0,FALSE,FALSE
shirsha___paul,FALSE,Still You look like a honuman,0,2w,0,FALSE,FALSE
___shinning___star____07,FALSE,What a change!! Ma Sha Allah 🤍✨,0,2w,0,FALSE,FALSE
_blueberry.23,FALSE,Best glow up everrr👏,1,2w,0,FALSE,FALSE
hasan777216,FALSE,"Vua drink company er khobor ki, bondho hie gese naki",0,2w,0,TRUE,FALSE
sunf.lower2017,FALSE,Best glow bro..mashallah😍,0,2w,0,FALSE,FALSE
kabbo_170,FALSE,@aa_siam0 try kor...,0,2w,0,FALSE,FALSE
muntashir__sihab,FALSE,What a transformation broo 🔥,0,2w,0,FALSE,FALSE
joe_golldberg_,FALSE,❤️,0,2w,0,FALSE,FALSE
haabibaajaannaataayeshaa,FALSE,Ibs thackla sukai,0,2w,0,FALSE,FALSE
voice_of_hamim,FALSE,Nice 😍🔥,0,2w,0,FALSE,FALSE
_1sti4k._,FALSE,Bro ☠️,0,2w,0,FALSE,FALSE
tsk_door,FALSE,MashAllah brother,0,2w,0,FALSE,FALSE
i_know_youre_chutiya_but__i,FALSE,Kemne chikon hobo bhaiya?,1,2w,0,TRUE,FALSE
shahadathhossainrafi,FALSE,ekta magir put. Andolner time e koo cilo besar put e,0,2w,0,FALSE,TRUE
arrya._.cries,FALSE,Kemon maiya chan bhai,0,2w,0,FALSE,FALSE
wakil_hossain_reza,FALSE,Best transformation ever ! ✨,0,2w,0,FALSE,FALSE
afsanasarkar9,FALSE,BEST GLOW UP EVERRR🔥,1,2w,0,FALSE,FALSE
nubaid.d.nafi,FALSE,Define handsome: 🫵,0,2w,0,FALSE,FALSE
mdriyan007,FALSE,❤️,0,2w,0,FALSE,FALSE
_skip01_,FALSE,Inspired by @saraalikhan95,0,2w,0,FALSE,FALSE
gavial_araf,FALSE,😢,0,2w,0,FALSE,FALSE
your__mula_chacha_,FALSE,@thechotobhai 🙌🔥,0,2w,0,FALSE,FALSE
sefat_sanu_cr7,FALSE,cigarette khawor video dila na 😢🔥,0,2w,0,FALSE,FALSE
sefat_sanu_cr7,FALSE,🔥👏,0,2w,0,FALSE,FALSE
mahbir_hossain,FALSE,Bro cooked I'm shocked:o,0,2w,0,FALSE,FALSE
_.fragmentation._,FALSE,My mom likes you.,1,2w,0,FALSE,FALSE
muhammad_m0880,FALSE,👏,0,2w,0,FALSE,FALSE
onni_chan,FALSE,Baki sob parbo but lomba hobo kemne 😭🙏🏻,0,2w,0,TRUE,FALSE
ur_.too._loud,FALSE,❤️❤️❤️,0,2w,0,FALSE,FALSE
shadowspark_2010,FALSE,Chotobhai 💀,0,2w,0,FALSE,FALSE
mohammad_forhad_26,FALSE,Transition from Bokcod to Reviewcod 🙂,1,2w,0,FALSE,FALSE
ar.af2638,FALSE,Sobai tahole Blu Ke support koro.,0,2w,0,TRUE,FALSE
sunyahmed3980,FALSE,😍🔥🙌,0,2w,0,FALSE,FALSE
__wa__hid_,FALSE,"Still you're choto bhai, that's why we love you",1,2w,0,FALSE,FALSE
___sa_fin___,FALSE,🙌,0,2w,0,FALSE,FALSE
imnur1n,FALSE,Choto bhai ❌ ...  more,0,2w,0,FALSE,FALSE
ahtesham_al_jarif_10,FALSE,Bhai apnare to chinai jay na😭,0,2w,0,FALSE,FALSE
rafiduzzamanrayan,FALSE,That's called glow up,0,2w,0,FALSE,FALSE
optimisticoasis00,FALSE,You deserve it bro🔥,0,2w,0,FALSE,FALSE
tasib477,FALSE,🔥🔥🔥,0,2w,0,FALSE,FALSE
mo_hian,FALSE,Rule: if u can change ur mind. U can change ur way of life 👏,0,2w,0,FALSE,FALSE
rudra_nil_50,FALSE,💪🫵❤️,0,2w,0,FALSE,FALSE
airin_islam62,FALSE,❤️❤️,0,2w,0,FALSE,FALSE
ablaze_x_arafat,FALSE,Biggest glow up..🙌,0,2w,0,FALSE,FALSE
explorewith_t4r4,FALSE,Choto bhai rocks,0,2w,0,FALSE,FALSE
___nafisaaahhh___,FALSE,That one helicopter clip damnnn🤌🏻🖤,1,2w,0,FALSE,TRUE
evu.exist,FALSE,Vaia big fann,0,2w,0,FALSE,FALSE
sinha_.alam,FALSE,Good job 👏,0,2w,0,FALSE,FALSE
slayeddy_,FALSE,🙌,0,2w,0,FALSE,FALSE
memahidul,FALSE,Change,0,2w,0,FALSE,FALSE
tan_theta_13,FALSE,@thechotobhai that is crazy🫡,0,2w,0,FALSE,FALSE
loiitta_mach,FALSE,42 sec 42 likes🔥,0,2w,0,FALSE,FALSE
anika.6906,FALSE,Shakhawat Yt,0,2w,0,FALSE,FALSE
debatroichowdhury,FALSE,Did you go to gym or just diet ?,1,2w,0,FALSE,FALSE
swrov.11,FALSE,🔥,1,2w,0,FALSE,FALSE
iftekhar_ahmed.2,FALSE,appreciate itttttttttttttttttt brohhhhhhhhhhhh🙌🔥,0,2w,0,FALSE,FALSE
abdullah___ayat___,FALSE,Loll man,0,2w,0,FALSE,FALSE
chilipilldealer,FALSE,😭✨✨,0,2w,0,FALSE,FALSE
arnovifty,FALSE,Choto on fire🔥,0,2w,0,FALSE,FALSE
mdihsanulkarim,FALSE,🔥🔥,0,2w,0,FALSE,FALSE
junaid_islam_xhawon,FALSE,Choto Bhai Motivated from...Ripon Mia 🔥🔥👏,0,2w,0,FALSE,FALSE
___jahin___09,FALSE,Power of money 🤑💰,0,2w,0,FALSE,FALSE
__ms.shuchonaaaaa__,FALSE,হাতি থেকে জিরাফ হয়ে গেছে...!😃,1,2w,0,TRUE,FALSE
mehedihasan7704,FALSE,Bro eating rice 5 times a day huge bro 🙄,0,2w,0,FALSE,FALSE
rimon_152,FALSE,😂😂,0,2w,0,FALSE,FALSE
_r_h_rohan,FALSE,Bro slayed,2,2w,0,FALSE,FALSE
gamechanger6_9,FALSE,,0,2w,0,FALSE,FALSE
arey_srabon,FALSE,Tbh 2021 22 & 2023 er look valo chilo,0,2w,0,FALSE,FALSE
why_jami,FALSE,Bro Just lost some weight. Nothing else.that's not transformation bro,1,2w,0,FALSE,FALSE
t4mi_d,FALSE,@thechotobhai ami o tomar moto ehon just 58 kg,0,2w,0,FALSE,FALSE
gennzbees,FALSE,always embarrassing photos but proud of you,0,2w,0,FALSE,FALSE
wahida.123go,FALSE,Rafsan aunty tomake kobe biye dibe ? 🤓,2,2w,0,TRUE,FALSE
hassan_5r,FALSE,Did u get bullied back in school ),2,2w,0,FALSE,FALSE
hashtag_roy_69,FALSE,This is how I have to change too 🙂,1,2w,0,FALSE,FALSE
abdullah_al_mahiir,FALSE,lbs 🦅🦅🦅🦅🦅Freeeeedooomm Units raaahhhh,2,2w,0,FALSE,FALSE
deez_nuts___8,FALSE,,1,2w,0,FALSE,FALSE
acafsfsbsbsc,FALSE,Need the plan,0,2w,0,FALSE,FALSE
spydo_the_halal_one,FALSE,He's 6'2 btw,1,2w,0,FALSE,FALSE
abs4mamun,FALSE,Note :- if you gain double chin your f**ked,0,2w,0,FALSE,FALSE
xoyiy,FALSE,BD’s Future 🔥❤️,0,2w,0,FALSE,FALSE
kanon_rahmaan,FALSE,W,0,2w,0,FALSE,FALSE
samia_jannat_snigdha,FALSE,share your diet routine or whatever you did !!!😭😭,0,2w,0,FALSE,FALSE
sahirrr_30,FALSE,👏👏,3,2w,0,FALSE,FALSE
tahmid_19_,FALSE,Bro you are amazing 🫶,1,2w,0,FALSE,FALSE
gregorian_tabib28,FALSE,"Before 🤡, Now 🤡",0,2w,0,FALSE,FALSE
imagine4525,FALSE,🔥🙌🔥🙌🔥🔥🙌👏👏🙌,0,2w,0,FALSE,FALSE
simonpodder,FALSE,Why no video coming on YouTube?,0,2w,0,FALSE,FALSE
siam_ahamed7,FALSE,Nah bro get a sharp jaw,0,2w,0,FALSE,FALSE
farhan_1_2_1,FALSE,That one of ur video i like the most,0,2w,0,FALSE,FALSE
picadilly03,FALSE,Bro transforms FROM হাতি to Gay,1,2w,0,FALSE,FALSE
s.msaif9,FALSE,Hey bro ke obasta,0,2w,0,FALSE,FALSE
n3h_uu,FALSE,Onk boro comeback 👏🔥,0,2w,0,FALSE,FALSE
ra_shimanto,FALSE,@mehedi_hasan_naheed mamu motivation 🌚,1,2w,0,FALSE,FALSE
atiqur498,FALSE,,0,2w,0,FALSE,FALSE
tahsin_bhaiya_,FALSE,🔥🔥,0,2w,0,FALSE,FALSE
yourfamu,FALSE,Ai beda ato muta asilo...Lahaula ualakuata ellabilah🙂,1,2w,0,FALSE,FALSE
aadi_aat,FALSE,We got rafshan's transformation before gta 6,0,2w,0,FALSE,FALSE
_muntahaha._,FALSE,Awwww😭🛐🎀,0,2w,0,FALSE,FALSE
pushpo_914,FALSE,❤️,0,2w,0,FALSE,FALSE
_muntahaha._,FALSE,Love you bruhh🎀,0,2w,0,FALSE,FALSE
mr._minjae,FALSE,"Man, need a diet routine!!!!",1,2w,0,FALSE,FALSE
zzzaawad,FALSE,Unc locked in way before we did😭,0,2w,0,FALSE,FALSE
user_._not.__found,FALSE,Comeback🙌,0,2w,0,FALSE,FALSE
adnan_al_mamun_09,FALSE,bro who are you? coto vai ❤️,0,2w,0,FALSE,FALSE
sardermdrahat_,FALSE,joss bro,3,2w,0,FALSE,FALSE
i.am.uv_008,FALSE,👏,0,2w,0,FALSE,FALSE
sarker_lamiya_islam,FALSE,🔥❤️,0,2w,0,FALSE,FALSE
its_m0hin__,FALSE,❤️❤️,0,2w,0,FALSE,FALSE
prachurja.barua,FALSE,😉,0,2w,0,FALSE,FALSE
md___arifin69,FALSE,Og brother🔥🔥,2,2w,0,FALSE,FALSE
nafisshadman,FALSE,Amazing work! 🔥,0,2w,0,FALSE,FALSE
_abrar._.n,FALSE,Bhai ami chele hye crush kheye gelam 🫦,0,2w,0,TRUE,FALSE
tanbir_ahamed_1223,FALSE,🔥❤️,0,2w,0,FALSE,FALSE
munnamh640,FALSE,Big change bro 🥰,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,Totally mind-boggling 🖤🫶,0,2w,0,FALSE,FALSE
livelysamit,FALSE,,0,2w,0,FALSE,FALSE
h_whereee,FALSE,10/10,0,2w,0,FALSE,FALSE
l0vx_y,FALSE,Broo 🔥,0,2w,0,FALSE,FALSE
sayedfahadulbashar,FALSE,🔥🙌,0,2w,0,FALSE,FALSE
sadman_salekin,FALSE,Joss bro🔥,0,2w,0,FALSE,FALSE
jakaria_shikder_,FALSE,👏👏,0,2w,0,FALSE,FALSE
adi.ahmed.arham,FALSE,Relation e thaka somoy × Break up er por 💀,1,2w,0,TRUE,FALSE
el_efk,FALSE,,1,2w,0,FALSE,FALSE
rakingotnorizz,FALSE,❤️❤️❤️,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,😍😍😍,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,😍😍😍😍,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,😍😍😍,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,🔥🔥🔥🔥,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,🔥🔥🔥,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,🔥🔥🔥🔥,0,2w,0,FALSE,FALSE
exotic_riffu,FALSE,🔥🔥🔥,0,2w,0,FALSE,FALSE
_theofficial_rabeta,FALSE,❤️🙌,0,2w,0,FALSE,FALSE
_im_rudro,FALSE,W Transformation 🔥,0,2w,0,FALSE,FALSE
ja_fahim_10,TRUE,Verified  ❤️brother,1,2w,0,FALSE,FALSE
kinda_goofyy,FALSE,🔥🔥🔥,0,2w,0,FALSE,FALSE
dudenotperfect346,FALSE,Etai Bastob ✅,0,2w,0,TRUE,FALSE
celebraties_edit__,FALSE,What a transformation Bro ❤️🔥,0,2w,0,FALSE,FALSE
nusbiba,FALSE,❤️🙌🙌,0,2w,0,FALSE,FALSE
monaem.fahim,FALSE,Give us some suggestion! How can be such hot! 😶‍🌫️,0,2w,0,FALSE,FALSE
rudroebs.ebs,FALSE,Glow up ❤️🙌🔥,0,2w,0,FALSE,FALSE
anjum_shurovi_,FALSE,👏,0,2w,0,FALSE,FALSE
bilas_kumarsaha,FALSE,Bro 💜💜💜,0,2w,0,FALSE,FALSE
sukehiro_yami55,FALSE,Ai generated body 🙌,0,2w,0,FALSE,FALSE
nus_rat72624,FALSE,👏,0,2w,0,FALSE,FALSE
___xoox_moonnn_xoox___,FALSE,Bro ur on fire🔥🙌,0,2w,0,FALSE,FALSE
tasfia_tahosin5051,FALSE,Amazing vaiya 😍,0,2w,0,FALSE,FALSE
abumiah78,FALSE,An inspiration,0,2w,0,FALSE,FALSE
tasfia_tahosin5051,FALSE,Ma sha allah 🤍,0,2w,0,FALSE,FALSE
sa_if_381,FALSE,This is dedication 👏👏,0,2w,0,FALSE,FALSE
bozyshin,FALSE,Agun🔥,1,2w,0,FALSE,FALSE
the.neamul,FALSE,But you're still studying in iub how u complete graduation??,0,2w,0,FALSE,FALSE
alfeehaqueprossno,TRUE,Verified  May lord bless you bro ❤️,0,2w,0,FALSE,FALSE
true_laron2.o,FALSE,Bro was rich since he was kid,0,2w,0,FALSE,FALSE
noorejannat62,FALSE,Same same but different 😫,0,2w,0,FALSE,FALSE
ramisa_islam_nijhum,FALSE,❤️❤️,0,2w,0,FALSE,FALSE
preeti_afrin_nishi,FALSE,🔥🔥,0,2w,0,FALSE,FALSE
ifratjaman,FALSE,Ayman sadik bhai er motho tumaro ekta exercise guideline chai. Kivabe tumi maintain korecho,0,2w,0,TRUE,FALSE
its____sanjana28,FALSE,Diet chart plz,0,2w,0,FALSE,FALSE
mohammad_.saidul,FALSE,❤️,0,2w,0,FALSE,FALSE
sasamixx_,FALSE,Proud of u bro 😭👏,0,2w,0,FALSE,FALSE
sajin_rahman_dihan,FALSE,@thechotobhai 🔥bhai jaan,1,2w,0,FALSE,FALSE
imax63nolan,FALSE,Love You Bro🖤🖤 Please give Reply,0,2w,0,FALSE,FALSE
an_odd_stardust,FALSE,Bro and tawhid afridi ki same batch..?,1,2w,0,FALSE,FALSE
sikder_taj_rownak,FALSE,Vai tmi allways tmr helicopter er clip ta kn lagaw sob edit er moddhe 🙌,1,2w,0,TRUE,FALSE
ilma_afrin_,FALSE,❤️,1,2w,0,FALSE,FALSE
ragib_tamim,FALSE,with Yakuza gangster magomi Hashimoto 😱💀,1,2w,0,FALSE,FALSE
_mahin_x_reza_,FALSE,Biye kotha kobe bhai….,1,2w,0,TRUE,FALSE
h4san.frrr,FALSE,bro made his own edit,1,2w,0,FALSE,FALSE
arafatislam_10,FALSE,Bro is cooking 🔥,2,2w,0,FALSE,FALSE
whokilled._.azzz,FALSE,Bro lowkey mogs me🙏,1,2w,0,FALSE,FALSE
sk_sabbir_49,FALSE,🔥🔥🔥,1,2w,0,FALSE,FALSE
jannat.rowza,FALSE,"Bro,, Just outstanding 🫡👏",1,2w,0,FALSE,FALSE
_the_warrior_of_light_,FALSE,🔥,1,2w,0,FALSE,FALSE
mr.naeem_ahmed,FALSE,"When it comes to YouTube,rafsan Bhai my go-to. Their content never disappoints❤️",2,2w,0,FALSE,FALSE
mr.khandaker,FALSE,Legend,1,2w,0,FALSE,FALSE
the_gryfferin_7,FALSE,Bro your 1st weight loss vid helped me through my journey a couple of years ago! I'm grateful to you for that! I was...  more,4,2w,0,FALSE,FALSE
grumpy_mumpy,FALSE,Heyyyyooo ❤️🔥,1,2w,0,FALSE,FALSE
sajin_rahman_dihan,FALSE,❤️,1,2w,0,FALSE,FALSE
samirho4777,TRUE,Verified  Hae apnake dekhei inspire hoye jdi ektu mota theke chikon hoite pari❤️,2,2w,0,TRUE,FALSE
shahriar.dxb,FALSE,Nice man ❤️,1,2w,0,FALSE,FALSE
sakib.lifts_1,FALSE,feels like im motivated 🙌,2,2w,0,FALSE,FALSE
safira.hossain,FALSE,Sheii,2,2w,0,FALSE,FALSE
redrobin_50,FALSE,WE ARE WAITING FOR THE JAWLINE AND ABS @thechotobhai,1,2w,0,FALSE,FALSE
arju_moni_24631,FALSE,Mashallah bro😫🫶,1,2w,0,FALSE,FALSE
aurora_vampire_world,FALSE,Next Harry potter 😍😗,1,2w,0,FALSE,FALSE
_araal_4_,FALSE,❤️🔥,1,2w,0,FALSE,FALSE
trouble__maker2.0,FALSE,❤️,1,2w,0,FALSE,FALSE
emon_mahmud_2582,FALSE,❤️🔥,1,2w,0,FALSE,FALSE
_ur_ta_mim_,FALSE,❤️❤️,2,2w,0,FALSE,FALSE
taharashids,FALSE,Share your routine diet plan with us,1,2w,0,FALSE,FALSE
anisha_jannat_0,FALSE,Choto bhai boro hoye jacche🙌❤️,1,2w,0,TRUE,FALSE
evandidar,FALSE,❤️,1,2w,0,FALSE,FALSE
alif_sayzz_nothing,FALSE,Die for u to Cry for me🙌,1,2w,0,FALSE,FALSE
anos.nr8,FALSE,Insane 🔥,1,2w,0,FALSE,FALSE
purnota_pakhi,FALSE,I really Love This Boy😭😭 Gorgeous S...  more,2,2w,0,FALSE,FALSE
ana_meowslim,FALSE,,1,2w,0,FALSE,FALSE
hafi.za3565,FALSE,Bhai how did u do it,1,2w,0,FALSE,FALSE
dilseshalin,FALSE,😍😍😍😍😍,1,2w,0,FALSE,FALSE
tspmolately,FALSE,Drop the diet chart and exercise routine,1,2w,0,FALSE,FALSE
sadiqul.hakim,FALSE,Dayum bro 🔥,2,2w,0,FALSE,FALSE
sagorikatrisa,FALSE,❤️❤️,1,2w,0,FALSE,FALSE
tamim.official_2.0,FALSE,❤️❤️,1,2w,0,FALSE,FALSE
_awwditaa_,FALSE,Don’t lie. You are the Hrithik Roshan from kabhi khushi kabhi gham 😂,1,2w,0,FALSE,FALSE
abu_nahin69k,FALSE,Botka rasfan was cute ☠️,0,2w,0,FALSE,FALSE
zerin_ahmeed,FALSE,Love you bro🔥,3,2w,0,FALSE,FALSE
nobita15268,FALSE,Bro on fire 🔥,2,2w,0,FALSE,FALSE
_jahaa.n,FALSE,Ghumaite jan...,0,2w,0,TRUE,FALSE
love28_2828,FALSE,Awww what a change broohhhh.... Literally surprising !!,1,2w,0,FALSE,FALSE
yuki_akuma._._,FALSE,Tips please,1,2w,0,FALSE,FALSE
maybe_fardin_,FALSE,Best,1,2w,0,FALSE,FALSE
nishan.senpai,FALSE,get a permanent and good hairstyle when?😭🙏,3,2w,0,FALSE,FALSE
mh_shuvo_09,FALSE,❤️,1,2w,0,FALSE,FALSE
maybe_fardin_,FALSE,Best transformation ever fr,1,2w,0,FALSE,FALSE
the_romeoboy_,FALSE,choto vai Gym ee aaaai!🔥,1,2w,0,FALSE,FALSE
sohag_slash,FALSE,Ekn Bhai weight gain korar Tips den.. 🥲,1,2w,0,TRUE,FALSE
venomous_fairy_nupur_710,FALSE,Cool bhaiya 🔥😍❤️,1,2w,0,FALSE,FALSE
muhammad_ibrahim_sifat,FALSE,❤️❤️,1,2w,0,FALSE,FALSE
farhanarayhan09,FALSE,🔥🔥🔥🔥🔥,1,2w,0,FALSE,FALSE
dr_ipsita_chakraborty,FALSE,🔥,1,2w,0,FALSE,FALSE
samira_jahan__5424,FALSE,❤️❤️❤️❤️,1,2w,0,FALSE,FALSE
aranno05,FALSE,❤️🙌🔥,1,2w,0,FALSE,FALSE
shanyaali_543,FALSE,Plz tell me how can i reduce my weight ? I also want a transformation like you.,1,2w,0,FALSE,FALSE
nvm_cupid,FALSE,"Mashallah bro , proud of you ❤️💫",1,2w,0,FALSE,FALSE
___jahin___09,FALSE,Bro 🗿 Music 🗿 Bro's Content 🗿,45,2w,0,FALSE,FALSE
iamahmedfardinreza,FALSE,"Brother you can tell me your diet plan routine, because I and your body are the same, you are fit but I need to do so,...  more",1,2w,0,FALSE,FALSE
raheex___,FALSE,Handsome chotobhai 💗,1,2w,0,FALSE,FALSE
mr_rone_07,FALSE,🔥🔥🔥,1,2w,0,FALSE,FALSE
mr_rone_07,FALSE,😍😍😍,0,2w,0,FALSE,FALSE
mr_rone_07,FALSE,❤️❤️❤️,1,2w,0,FALSE,FALSE
mr_rone_07,FALSE,❤️‍🔥❤️‍🔥❤️‍🔥,1,2w,0,FALSE,FALSE
siam.zip,FALSE,Wtf is lbs. Stop this wannabe American bullshit,1,2w,0,FALSE,TRUE
ahmd_sifat_x9,FALSE,Amazing Transformation bruh🔥🔥🔥,2,2w,0,FALSE,FALSE
ur_rxcurrie_,FALSE,Dayumm thats a really crazy transformation✨️🙌,1,2w,0,FALSE,FALSE
_farnann,FALSE,🙌🙌🙌🔥,1,2w,0,FALSE,FALSE
zareenhumayra,FALSE,Amazing!🙌,1,2w,0,FALSE,FALSE
nirob_akand_,FALSE,My most favourite content creator in Bangladesh. You are our national pride 🩶,2,2w,0,FALSE,FALSE
tanjim_rabbani,FALSE,Man❤️🙌🏼,3,2w,0,FALSE,FALSE
fahidrhm,FALSE,Transition like this🤌🏼🔥,1,2w,0,FALSE,FALSE
misako.jocelyn,FALSE,ATEE MASHALLAH😭💐,3,2w,0,FALSE,FALSE
kiwieui._.r,FALSE,The best transition! We're so proud of you. Especially your teacher from University way before. My aunt was your teacher...  more,3,2w,0,FALSE,FALSE
laddduuuuuuuuuuuu69,FALSE,Give us tips 😢,1,2w,0,FALSE,FALSE
orion_neebula,FALSE,Most Coolest content creator of Bangladesh ✨💖,2,2w,0,FALSE,FALSE
sssuujana,FALSE,😍,1,2w,0,FALSE,FALSE
sharifa_pinky,FALSE,Damn! How’s is it possible? You followed keto diet?,1,2w,0,FALSE,TRUE
jack076537,FALSE,Bhai akta jinish bhujlam na son thik asa Tumi ato forsha hoiso kiivabe,1,2w,0,TRUE,FALSE
sheikh_sabbir76,FALSE,No packs,1,2w,0,FALSE,FALSE
4bid.dd_,FALSE,its all over the screen now..,5,2w,0,FALSE,FALSE
imnotshuvo_,FALSE,🙌🔥,1,2w,0,FALSE,FALSE
n_a_z_i_f_2_2,FALSE,Porai agon brother 🔥🔥🔥🔥🔥,1,2w,0,FALSE,FALSE
arefinrviet,FALSE,W man ❤️,1,2w,0,FALSE,FALSE
mi_han_459,FALSE,Orre vai 😯,1,2w,0,FALSE,FALSE
fahimibnahafiz,FALSE,Did you switch from food vlogging to travel vlogging?,1,2w,0,FALSE,FALSE
fw_safri,FALSE,Smash,2,2w,0,FALSE,FALSE
abcdefghij.klmnop.qrstuv,FALSE,Cooking😈,2,2w,0,FALSE,FALSE
hafizanishee,FALSE,So inspiring 👏,1,2w,0,FALSE,FALSE
glamupbysanaa,FALSE,🙌🙌🙌🙌🙌🙌,1,2w,0,FALSE,FALSE
zoheb.wa,FALSE,The room of Scholastica in the 3rd pic hits different for those who know🔥,5,2w,0,FALSE,FALSE
nusha_divine,FALSE,Aiub graduate?,1,2w,0,FALSE,FALSE
